#Date: 2022-07-14 11:43:06
#Source: Sample1.Sample


#Data:
nm,%T
900,0.000117353776037612
899,-0.000143426651547862
898,-0.00134862897836222
897,0.000486730159582727
896,-0.000425812506697744
895,-0.00147685019350083
894,-0.00148165747135151
893,-0.000394682438234051
892,0.000116132128512649
891,-0.000347501498518563
890,-0.00119491358733674
889,-0.00116371457380642
888,-0.000281290116068371
887,-0.00180376176533624
886,0.000309415955827101
885,0.00018366578714014
884,0.0000985376335184413
883,-0.00229897558937364
882,-0.000932486607883242
881,0.000379993517219032
880,0.000614070154585537
879,0.00111209758131902
878,0.00205982991465201
877,0.000872819429397697
876,-0.0000747386075436365
875,-0.000447513849023205
874,0.000725248226712922
873,0.00099324408198852
872,-0.00172916546461028
871,0.00105284146375029
870,0.00043691079021231
869,-0.00140651934949419
868,-0.00328239508174534
867,-0.000416536419691433
866,-0.00139346172308447
865,-0.00156703982946685
864,-0.000649218836955553
863,-0.00186746142754509
862,0.000291691007812151
861,-0.00127960415742345
860,-0.00335367066540686
859,0.0000752288502708957
858,-0.0000540831777218664
857,-0.00000896566370640594
856,0.0000270945306594712
855,-0.0000750974687753176
854,-0.000041323645447999
853,-0.0000187455810853985
852,-0.0000473066536935928
851,-0.0000637803798381979
850,-0.0000629429418343115
849,-0.0000564407017565566
848,-0.0000316298289532458
847,-0.0000085645263927921
846,-0.0000186840455326094
845,-0.0000380932525189785
844,-0.0000517851393916522
843,-0.0000260508562264566
842,-0.0000271716097557206
841,-0.0000326556719010625
840,-0.0000138285695266169
839,-0.0000309022769771685
838,-0.0000341703266474082
837,-0.0000460355904027461
836,-0.0000400258179514297
835,-0.0000143744468801403
834,-0.0000328512759054029
833,-0.0000300524209245833
832,-0.0000165868017667106
831,-0.0000155132016771579
830,-0.0000341606535370335
829,-0.0000190081863705406
828,-0.0000131231589200429
827,-0.000020119014219526
826,-0.0000128283849030665
825,-0.0000271625554580065
824,-0.00000281891679338771
823,-0.0000131211238232058
822,-0.00000199271480940258
821,-0.0000117325302988562
820,-0.0000130226076351935
819,-0.0000063415437859203
818,-0.000011564411221183
817,0.00000741389600872854
816,-0.000012689598542067
815,-0.00000295654771019595
814,-0.0000115814678283782
813,0.00000417422979019849
812,0.00000079970089331284
811,-0.00000746962452948537
810,-0.0000039328073725225
809,-0.0000067408614431969
808,-0.0000149926118410479
807,-0.0000123004447400841
806,-0.0000190626032773407
805,-0.0000192680660581082
804,-0.0000162212373725897
803,-0.00000507410314983032
802,-0.00000719399383542083
801,0.00000317635815533963
800,-0.0000145474218086752
799,-0.0000167126503657166
798,0.0000035733703635722
797,-0.00000222082198690925
796,-0.0000023189847651665
795,-0.000011373256535347
794,-0.0000154210910898961
793,-0.0000195412643144233
792,-0.0000149977704418169
791,-0.00000238265963600357
790,-0.00000581616055825134
789,-0.00000802610206000121
788,-0.0000180159133175268
787,-0.0000147325194189814
786,0.00000406178227286815
785,-0.00000695913214611563
784,-0.00000963728443291317
783,-0.00000713608189184896
782,0.00000103203698836444
781,-0.0000132345189205021
780,-0.000014009508603331
779,-0.00000142453998493641
778,-0.00000617357975923048
777,-0.00000264785513126899
776,-0.00000224699112640734
775,-0.00000958843207830822
774,-0.00000465802710896928
773,-0.0000103894208517005
772,-0.0000159563988338237
771,-0.0000142121101458
770,-0.00000536798802568199
769,0.00000023942472597469
768,-0.0000053076167101569
767,-0.00000966831612283286
766,-0.00000731494888291213
765,-0.00000542680449044353
764,-0.00000567346720222269
763,-0.00000962410349019838
762,-0.00000175319114697059
761,0.00000192617900967741
760,-0.00000771640500494034
759,-0.00000829467774235844
758,-0.0000067633993593663
757,-0.0000112256936324801
756,-0.0000129869061823592
755,-0.0000114968859247362
754,-0.00000691259653699282
753,-0.00000295125948851262
752,-0.00000751656909510944
751,-0.0000107451061898992
750,-0.0000102894960898633
749,-0.0000100688813786132
748,-0.0000103061888614611
747,-0.00000810461603058071
